SurfaceArea;Structure;d_icv;se_icv;low_ci_icv;up_ci_icv;n_controls;n_patients;pobs;fdr_p
anorexia_acAN-pwrANvscontrols;R_caudalanteriorcingulate_surfavg;-0,03701;0,120093;-0,27239;0,198366;117;224;0,757932;0,999897
anorexia_acAN-pwrANvscontrols;R_caudalmiddlefrontal_surfavg;0,150564;0,1204;-0,08542;0,386544;117;224;0,211108;0,999897
anorexia_acAN-pwrANvscontrols;R_cuneus_surfavg;-0,01751;0,120092;-0,25289;0,217865;117;224;0,884068;0,999897
anorexia_acAN-pwrANvscontrols;R_entorhinal_surfavg;0,033363;0,120149;-0,20212;0,26885;117;224;0,781258;0,999897
anorexia_acAN-pwrANvscontrols;R_fusiform_surfavg;0,190748;0,120522;-0,04547;0,426966;117;224;0,113493;0,999897
anorexia_acAN-pwrANvscontrols;R_inferiorparietal_surfavg;2,83E-05;0,120186;-0,23553;0,235588;117;224;0,999812;0,999897
anorexia_acAN-pwrANvscontrols;R_inferiortemporal_surfavg;0,10257;0,120227;-0,13307;0,338211;117;224;0,393586;0,999897
anorexia_acAN-pwrANvscontrols;R_isthmuscingulate_surfavg;0,139743;0,120425;-0,09629;0,375772;117;224;0,24588;0,999897
anorexia_acAN-pwrANvscontrols;R_lateraloccipital_surfavg;-0,08027;0,120327;-0,31611;0,155566;117;224;0,504703;0,999897
anorexia_acAN-pwrANvscontrols;R_lateralorbitofrontal_surfavg;-0,00768;0,120126;-0,24312;0,227767;117;224;0,949049;0,999897
anorexia_acAN-pwrANvscontrols;R_lingual_surfavg;-0,16077;0,12031;-0,39657;0,075037;117;224;0,181461;0,999897
anorexia_acAN-pwrANvscontrols;R_medialorbitofrontal_surfavg;0,0113;0,120253;-0,22439;0,246992;117;224;0,925136;0,999897
anorexia_acAN-pwrANvscontrols;R_middletemporal_surfavg;-0,00345;0,120174;-0,23899;0,232086;117;224;0,977089;0,999897
anorexia_acAN-pwrANvscontrols;R_parahippocampal_surfavg;-0,05869;0,120266;-0,2944;0,177032;117;224;0,625573;0,999897
anorexia_acAN-pwrANvscontrols;R_paracentral_surfavg;-0,01329;0,120259;-0,24899;0,222417;117;224;0,912029;0,999897
anorexia_acAN-pwrANvscontrols;R_parsopercularis_surfavg;-0,06171;0,120298;-0,29749;0,174065;117;224;0,607941;0,999897
anorexia_acAN-pwrANvscontrols;R_parsorbitalis_surfavg;0,049645;0,120125;-0,18579;0,285086;117;224;0,679399;0,999897
anorexia_acAN-pwrANvscontrols;R_parstriangularis_surfavg;-0,06327;0,12016;-0,29878;0,172243;117;224;0,598529;0,999897
anorexia_acAN-pwrANvscontrols;R_pericalcarine_surfavg;-0,07914;0,120178;-0,31468;0,156405;117;224;0,510203;0,999897
anorexia_acAN-pwrANvscontrols;R_postcentral_surfavg;-0,02307;0,120121;-0,25851;0,21236;117;224;0,847681;0,999897
anorexia_acAN-pwrANvscontrols;R_posteriorcingulate_surfavg;-0,02791;0,120137;-0,26337;0,207557;117;224;0,816316;0,999897
anorexia_acAN-pwrANvscontrols;R_precentral_surfavg;0,065023;0,120157;-0,17048;0,300527;117;224;0,588404;0,999897
anorexia_acAN-pwrANvscontrols;R_precuneus_surfavg;0,087805;0,120261;-0,1479;0,323513;117;224;0,465315;0,999897
anorexia_acAN-pwrANvscontrols;R_rostralanteriorcingulate_surfavg;-0,0493;0,12016;-0,28481;0,18621;117;224;0,681599;0,999897
anorexia_acAN-pwrANvscontrols;R_rostralmiddlefrontal_surfavg;0,10046;0,120236;-0,1352;0,336118;117;224;0,403424;0,999897
anorexia_acAN-pwrANvscontrols;R_superiorfrontal_surfavg;0,008424;0,120163;-0,22709;0,243939;117;224;0,94411;0,999897
anorexia_acAN-pwrANvscontrols;R_superiorparietal_surfavg;-0,07003;0,120118;-0,30545;0,165397;117;224;0,559893;0,999897
anorexia_acAN-pwrANvscontrols;R_superiortemporal_surfavg;-0,20294;0,120415;-0,43895;0,033065;117;224;0,091918;0,999897
anorexia_acAN-pwrANvscontrols;R_supramarginal_surfavg;0,003907;0,120381;-0,23204;0,239849;117;224;0,974111;0,999897
anorexia_acAN-pwrANvscontrols;R_frontalpole_surfavg;-0,08184;0,120332;-0,31769;0,154006;117;224;0,49643;0,999897
anorexia_acAN-pwrANvscontrols;R_temporalpole_surfavg;0,13572;0,120472;-0,1004;0,37184;117;224;0,259923;0,999897
anorexia_acAN-pwrANvscontrols;R_transversetemporal_surfavg;-0,17898;0,120393;-0,41495;0,056985;117;224;0,137111;0,999897
anorexia_acAN-pwrANvscontrols;R_insula_surfavg;0,013646;0,120161;-0,22186;0,249157;117;224;0,909581;0,999897
;;;;;;;;;
