SurfaceArea;Structure;d_icv;se_icv;low_ci_icv;up_ci_icv;n_controls;n_patients;pobs;fdr_p
anorexia_pwrANvscontrols;L_parsorbitalis_surfavg;-0,06228;0,080502;-0,22006;0,095498;559;249;0,439118;0,93231
anorexia_pwrANvscontrols;L_parstriangularis_surfavg;0,045334;0,093139;-0,13721;0,227883;559;250;0,626443;0,93231
anorexia_pwrANvscontrols;L_pericalcarine_surfavg;0,024495;0,080868;-0,134;0,182993;556;246;0,761967;0,93231
anorexia_pwrANvscontrols;L_postcentral_surfavg;-0,0282;0,080542;-0,18606;0,129663;558;250;0,726271;0,93231
anorexia_pwrANvscontrols;L_posteriorcingulate_surfavg;0,084501;0,080529;-0,07333;0,242334;558;250;0,294029;0,93231
anorexia_pwrANvscontrols;L_precentral_surfavg;0,038026;0,091131;-0,14059;0,21664;559;250;0,676479;0,93231
anorexia_pwrANvscontrols;L_precuneus_surfavg;-0,05654;0,080356;-0,21404;0,10095;559;250;0,481636;0,93231
anorexia_pwrANvscontrols;L_rostralanteriorcingulate_surfavg;-0,06789;0,080524;-0,22572;0,089934;558;250;0,399167;0,93231
anorexia_pwrANvscontrols;L_rostralmiddlefrontal_surfavg;0,018393;0,080707;-0,13979;0,176575;558;248;0,819728;0,93231
anorexia_pwrANvscontrols;L_superiorfrontal_surfavg;0,185323;0,150707;-0,11006;0,480704;558;249;0,218812;0,93231
anorexia_pwrANvscontrols;L_superiorparietal_surfavg;-0,01233;0,080419;-0,16995;0,14529;559;250;0,878163;0,947858
anorexia_pwrANvscontrols;L_superiortemporal_surfavg;0,0346;0,080969;-0,1241;0,193297;553;248;0,669147;0,93231
anorexia_pwrANvscontrols;L_supramarginal_surfavg;-0,02555;0,086591;-0,19526;0,14417;558;250;0,767987;0,93231
anorexia_pwrANvscontrols;L_frontalpole_surfavg;-0,06763;0,178542;-0,41757;0,282302;559;249;0,704826;0,93231
anorexia_pwrANvscontrols;L_temporalpole_surfavg;-0,16533;0,080859;-0,32381;-0,00685;557;248;0,040884;0,93231
anorexia_pwrANvscontrols;L_transversetemporal_surfavg;-0,0283;0,080454;-0,18599;0,129387;559;250;0,725026;0,93231
anorexia_pwrANvscontrols;L_insula_surfavg;-0,04453;0,080715;-0,20273;0,113665;559;250;0,581123;0,93231
anorexia_pwrANvscontrols;R_bankssts_surfavg;0,025501;0,080594;-0,13246;0,183463;558;249;0,751687;0,93231
anorexia_pwrANvscontrols;R_caudalanteriorcingulate_surfavg;0,042041;0,080472;-0,11568;0,199763;558;250;0,601375;0,93231
anorexia_pwrANvscontrols;R_caudalmiddlefrontal_surfavg;0,038;0,080583;-0,11994;0,195939;559;250;0,637235;0,93231
anorexia_pwrANvscontrols;R_cuneus_surfavg;-0,05548;0,080597;-0,21345;0,102483;553;249;0,491193;0,93231
anorexia_pwrANvscontrols;R_entorhinal_surfavg;-0,01685;0,080397;-0,17443;0,140726;559;250;0,833996;0,93231
anorexia_pwrANvscontrols;R_fusiform_surfavg;-0,06;0,080454;-0,21769;0,097688;559;249;0,45581;0,93231
anorexia_pwrANvscontrols;R_inferiorparietal_surfavg;-0,05094;0,080509;-0,20873;0,106859;558;249;0,526946;0,93231
anorexia_pwrANvscontrols;R_inferiortemporal_surfavg;-0,03887;0,184201;-0,3999;0,322156;559;249;0,832866;0,93231
anorexia_pwrANvscontrols;R_isthmuscingulate_surfavg;0,007894;0,080402;-0,14969;0,165479;559;250;0,921788;0,964668
anorexia_pwrANvscontrols;R_lateraloccipital_surfavg;0,208155;0,122012;-0,03099;0,447294;559;249;0,088006;0,93231
anorexia_pwrANvscontrols;R_lateralorbitofrontal_surfavg;-0,08816;0,080604;-0,24614;0,069824;558;248;0,274089;0,93231
anorexia_pwrANvscontrols;R_lingual_surfavg;0,060242;0,102344;-0,14035;0,260832;554;248;0,556117;0,93231
anorexia_pwrANvscontrols;R_medialorbitofrontal_surfavg;0,04659;0,080407;-0,11101;0,204185;559;249;0,562302;0,93231
anorexia_pwrANvscontrols;R_middletemporal_surfavg;-0,01694;0,080372;-0,17447;0,140589;559;250;0,833088;0,93231
anorexia_pwrANvscontrols;R_parahippocampal_surfavg;0,072968;0,080526;-0,08486;0,230796;559;250;0,364864;0,93231
anorexia_pwrANvscontrols;R_paracentral_surfavg;-0,07321;0,080643;-0,23126;0,084853;559;250;0,364003;0,93231
anorexia_pwrANvscontrols;R_parsopercularis_surfavg;0,053166;0,096387;-0,13575;0,242081;559;250;0,58123;0,93231
anorexia_pwrANvscontrols;R_parsorbitalis_surfavg;-0,05894;0,080381;-0,21648;0,098608;559;249;0,463435;0,93231
anorexia_pwrANvscontrols;R_parstriangularis_surfavg;-0,11411;0,080472;-0,27183;0,043616;559;250;0,156204;0,93231
anorexia_pwrANvscontrols;R_pericalcarine_surfavg;-0,02023;0,080952;-0,17889;0,138438;550;248;0,802708;0,93231
anorexia_pwrANvscontrols;R_postcentral_surfavg;0,004572;0,080532;-0,15327;0,162412;559;250;0,954723;0,970529
anorexia_pwrANvscontrols;R_posteriorcingulate_surfavg;0,04784;0,080497;-0,10993;0,20561;558;250;0,552303;0,93231
anorexia_pwrANvscontrols;R_precentral_surfavg;-0,10588;0,080595;-0,26384;0,052086;559;250;0,188946;0,93231
anorexia_pwrANvscontrols;R_precuneus_surfavg;0,013512;0,0806;-0,14446;0,171484;559;250;0,866864;0,947858
anorexia_pwrANvscontrols;R_rostralanteriorcingulate_surfavg;0,042155;0,080589;-0,1158;0,200105;558;250;0,600916;0,93231
anorexia_pwrANvscontrols;R_rostralmiddlefrontal_surfavg;0,027435;0,132806;-0,23286;0,28773;558;248;0,836337;0,93231
anorexia_pwrANvscontrols;R_superiorfrontal_surfavg;0,026109;0,08071;-0,13208;0,184298;558;249;0,746321;0,93231
anorexia_pwrANvscontrols;R_superiorparietal_surfavg;-0,11353;0,080822;-0,27194;0,044877;559;250;0,160108;0,93231
anorexia_pwrANvscontrols;R_superiortemporal_surfavg;0,063241;0,080559;-0,09465;0,221135;558;249;0,432436;0,93231
anorexia_pwrANvscontrols;R_supramarginal_surfavg;0,065111;0,080628;-0,09292;0,223139;558;250;0,419349;0,93231
anorexia_pwrANvscontrols;R_frontalpole_surfavg;0,039442;0,105083;-0,16652;0,245402;559;249;0,707405;0,93231
anorexia_pwrANvscontrols;R_temporalpole_surfavg;-0,02612;0,080469;-0,18383;0,1316;559;249;0,745523;0,93231
anorexia_pwrANvscontrols;R_transversetemporal_surfavg;0,027842;0,080475;-0,12989;0,18557;559;250;0,729368;0,93231
anorexia_pwrANvscontrols;R_insula_surfavg;0,028456;0,0807;-0,12971;0,186625;559;250;0,724381;0,93231
