SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs          ,fdr_p
anorexia_pwrANvscontrols,L_precuneus,-0.68836,0.192397,-1.06545,-0.31127,559,559,0.000346,0.001516
anorexia_pwrANvscontrols,L_rostralanteriorcingulate,-0.08949,0.093497,-0.27274,0.093756,559,559,0.338472,0.401577
anorexia_pwrANvscontrols,L_rostralmiddlefrontal,-0.37232,0.186176,-0.73722,-0.00742,557,557,0.045519,0.070808
anorexia_pwrANvscontrols,L_superiorfrontal,-0.75546,0.207478,-1.16211,-0.34881,558,558,0.000271,0.001357
anorexia_pwrANvscontrols,L_superiorparietal,-0.7486,0.160979,-1.06411,-0.43308,559,559,0.00000331,0.0000773
anorexia_pwrANvscontrols,L_superiortemporal,-0.3315,0.13175,-0.58972,-0.07327,553,553,0.011865,0.022757
anorexia_pwrANvscontrols,L_supramarginal,-0.53657,0.128226,-0.78789,-0.28525,558,558,0.0000286,0.000384
anorexia_pwrANvscontrols,L_frontalpole,-0.14585,0.15581,-0.45124,0.159528,559,559,0.34922,0.407424
anorexia_pwrANvscontrols,L_temporalpole,0.054748,0.08095,-0.10391,0.213406,557,557,0.498835,0.545601
anorexia_pwrANvscontrols,L_transversetemporal,-0.2589,0.104929,-0.46456,-0.05324,559,559,0.01361,0.023301
anorexia_pwrANvscontrols,L_insula,-0.23134,0.142352,-0.51035,0.04766,559,559,0.104128,0.140172
anorexia_pwrANvscontrols,R_bankssts,-0.38416,0.134046,-0.64689,-0.12144,558,558,0.004158,0.010036
anorexia_pwrANvscontrols,R_caudalanteriorcingulate,-0.22258,0.164187,-0.54438,0.099221,558,558,0.17521,0.219013
anorexia_pwrANvscontrols,R_caudalmiddlefrontal,-0.3973,0.164418,-0.71955,-0.07504,559,559,0.015676,0.026127
anorexia_pwrANvscontrols,R_cuneus,-0.29744,0.130778,-0.55377,-0.04112,553,553,0.022941,0.036496
anorexia_pwrANvscontrols,R_entorhinal,0.004077,0.080589,-0.15387,0.162028,559,559,0.959648,0.959648
anorexia_pwrANvscontrols,R_fusiform,-0.20324,0.117919,-0.43436,0.027876,559,559,0.084786,0.116373
anorexia_pwrANvscontrols,R_inferiorparietal,-0.55252,0.211868,-0.96778,-0.13727,558,558,0.009111,0.019502
anorexia_pwrANvscontrols,R_inferiortemporal,-0.24311,0.168529,-0.57342,0.087202,559,559,0.149152,0.193346
anorexia_pwrANvscontrols,R_isthmuscingulate,-0.31872,0.101578,-0.51781,-0.11963,559,559,0.001703,0.00596
anorexia_pwrANvscontrols,R_lateraloccipital,-0.42625,0.170265,-0.75996,-0.09253,559,559,0.0123,0.022757
anorexia_pwrANvscontrols,R_lateralorbitofrontal,-0.13477,0.148716,-0.42625,0.156703,558,558,0.364801,0.418624
anorexia_pwrANvscontrols,R_lingual,-0.30415,0.122378,-0.54401,-0.06429,554,554,0.012943,0.023231
anorexia_pwrANvscontrols,R_medialorbitofrontal,-0.01583,0.080685,-0.17397,0.142308,559,559,0.844445,0.869282
anorexia_pwrANvscontrols,R_middletemporal,-0.33236,0.132843,-0.59272,-0.07199,559,559,0.012354,0.022757
anorexia_pwrANvscontrols,R_parahippocampal,-0.12631,0.080589,-0.28426,0.031641,559,559,0.117036,0.154575
anorexia_pwrANvscontrols,R_paracentral,-0.59964,0.197042,-0.98584,-0.21345,559,559,0.002341,0.007124
anorexia_pwrANvscontrols,R_parsopercularis,-0.36405,0.116994,-0.59336,-0.13475,559,559,0.00186,0.0062
anorexia_pwrANvscontrols,R_parsorbitalis,-0.4262,0.165978,-0.75151,-0.10088,559,559,0.010235,0.02047
anorexia_pwrANvscontrols,R_parstriangularis,-0.43771,0.13116,-0.69477,-0.18064,559,559,0.000846,0.003291
anorexia_pwrANvscontrols,R_pericalcarine,-0.05136,0.09409,-0.23578,0.13305,550,550,0.585137,0.630148
anorexia_pwrANvscontrols,R_postcentral,-0.22588,0.127485,-0.47574,0.023987,559,559,0.076427,0.106997
anorexia_pwrANvscontrols,R_posteriorcingulate,-0.23113,0.129645,-0.48523,0.022973,558,558,0.074624,0.106997
anorexia_pwrANvscontrols,R_precentral,-0.41176,0.14072,-0.68757,-0.13596,559,559,0.003432,0.008958
anorexia_pwrANvscontrols,R_precuneus,-0.59735,0.223849,-1.03609,-0.15861,559,559,0.007618,0.017203
anorexia_pwrANvscontrols,R_rostralanteriorcingulate,0.02855,0.080588,-0.1294,0.186499,558,558,0.723135,0.759794
anorexia_pwrANvscontrols,R_rostralmiddlefrontal,-0.32035,0.123473,-0.56235,-0.07835,558,558,0.009472,0.019502
anorexia_pwrANvscontrols,R_superiorfrontal,-0.52026,0.177942,-0.86902,-0.1715,558,558,0.003458,0.008958
anorexia_pwrANvscontrols,R_superiorparietal,-0.71849,0.192451,-1.09569,-0.34129,559,559,0.000189,0.001089
anorexia_pwrANvscontrols,R_superiortemporal,-0.32584,0.110321,-0.54207,-0.10962,558,558,0.003141,0.008958
anorexia_pwrANvscontrols,R_supramarginal,-0.53779,0.184636,-0.89967,-0.17591,558,558,0.003583,0.008958
anorexia_pwrANvscontrols,R_frontalpole,-0.12994,0.132378,-0.38939,0.129517,559,559,0.326311,0.393824
anorexia_pwrANvscontrols,R_temporalpole,-0.02815,0.080712,-0.18635,0.130039,559,559,0.727231,0.759794
anorexia_pwrANvscontrols,R_transversetemporal,-0.24041,0.135157,-0.50531,0.024495,559,559,0.075284,0.106997
anorexia_pwrANvscontrols,R_insula,-0.24575,0.175617,-0.58996,0.09845,559,559,0.161703,0.205803
